feedback_id,customer_id,feedback_text,timestamp,source,sentiment_label
383,2827,Average experience overall.,2024-02-26 20:52:05,email,neutral
384,4122,The product works as expected.,2023-01-06 09:46:22,mobile,neutral
385,7791,I wouldn't recommend this to anyone.,2023-07-04 02:48:19,mobile,negative
386,9559,The service was outstanding!,2024-03-23 16:48:48,mobile,positive
387,2854,The product was defective upon arrival.,2023-06-10 06:56:51,mobile,negative
388,1409,Very satisfied with the product quality.,2023-11-06 18:08:16,mobile,positive
389,1851,Customer service was rude.,2023-02-06 01:37:38,web,negative
390,5342,"It was okay, nothing special.",2023-10-31 05:29:07,email,neutral
391,4560,"It was okay, nothing special.",2023-05-06 09:02:30,web,neutral
392,1318,"Service was fine, but not impressive.",2023-12-28 20:24:28,email,neutral
393,1263,The product works as expected.,2023-07-01 16:07:08,email,neutral
394,9724,The product works as expected.,2023-01-22 18:52:37,mobile,neutral
395,5088,I wouldn't recommend this to anyone.,2024-05-31 18:14:33,mobile,negative
396,7987,The service was outstanding!,2024-06-28 22:48:25,web,positive
397,7503,I wouldn't recommend this to anyone.,2024-08-21 08:41:43,email,negative
398,9727,Very satisfied with the product quality.,2024-01-09 22:49:06,web,positive
399,4721,Average experience overall.,2023-10-13 07:17:46,web,neutral
400,9809,"Everything was perfect, will use again.",2023-11-17 01:08:11,email,positive
401,1294,"Not too bad, but could be better.",2023-10-04 15:38:04,mobile,neutral
402,8057,Very satisfied with the product quality.,2023-03-11 11:25:45,web,positive
403,1315,"Everything was perfect, will use again.",2023-11-30 18:51:35,email,positive
404,6310,Customer service was rude.,2024-07-19 15:17:02,email,negative
405,5476,"Not too bad, but could be better.",2023-03-06 00:51:41,email,neutral
406,8779,"Service was fine, but not impressive.",2024-06-01 08:55:41,web,neutral
407,4362,I wouldn't recommend this to anyone.,2023-09-24 14:54:52,mobile,negative
408,6839,"Terrible experience, very disappointed.",2024-06-28 15:48:21,email,negative
409,1601,"Terrible experience, very disappointed.",2024-06-15 06:07:11,mobile,negative
410,2659,"Not too bad, but could be better.",2024-01-08 04:07:47,email,neutral
411,5150,"Fast and reliable, well done!",2023-03-01 08:43:16,mobile,positive
412,3384,"Great experience, highly recommend.",2023-10-29 18:38:34,email,positive
413,2628,"Not too bad, but could be better.",2024-02-01 14:00:48,mobile,neutral
414,1178,Very satisfied with the product quality.,2023-07-07 03:31:16,mobile,positive
415,5491,"It was okay, nothing special.",2024-04-30 02:59:14,web,neutral
416,5385,"It was okay, nothing special.",2024-01-17 18:18:02,mobile,neutral
417,1061,"Everything was perfect, will use again.",2023-10-28 13:58:53,email,positive
418,1346,"It was okay, nothing special.",2024-04-13 06:23:39,email,neutral
419,5063,"Fast and reliable, well done!",2024-04-14 13:00:48,mobile,positive
420,3183,"Everything was perfect, will use again.",2023-04-17 13:11:44,email,positive
421,7830,The product works as expected.,2023-09-13 01:24:19,email,neutral
422,4993,"It was okay, nothing special.",2024-03-16 03:05:28,web,neutral
423,6548,"Not too bad, but could be better.",2023-11-26 01:01:09,mobile,neutral
424,6516,Customer service was rude.,2024-02-06 03:45:22,mobile,negative
425,8849,The service was outstanding!,2024-09-09 15:36:07,web,positive
426,7797,The product works as expected.,2023-03-14 23:51:16,email,neutral
427,4271,The product was defective upon arrival.,2024-02-01 11:50:32,mobile,negative
428,3700,"Extremely poor quality, not worth the price.",2024-01-16 09:56:29,web,negative
429,1283,"Extremely poor quality, not worth the price.",2023-02-27 22:18:43,web,negative
430,1853,"Service was fine, but not impressive.",2024-06-20 11:00:27,email,neutral
431,8447,"Not too bad, but could be better.",2024-05-05 21:40:04,mobile,neutral
432,9268,"Extremely poor quality, not worth the price.",2024-08-07 03:27:14,email,negative
433,6087,"Fast and reliable, well done!",2024-04-15 06:29:13,web,positive
434,1148,"Not too bad, but could be better.",2023-01-26 03:46:22,email,neutral
435,2921,Average experience overall.,2024-04-02 06:38:00,email,neutral
436,3493,"Extremely poor quality, not worth the price.",2023-08-04 03:28:36,email,negative
437,9893,Customer service was rude.,2024-01-27 08:38:53,mobile,negative
438,2503,Customer service was rude.,2024-02-29 07:10:59,mobile,negative
439,5282,"Everything was perfect, will use again.",2023-10-06 21:51:15,mobile,positive
440,5243,The product works as expected.,2023-05-10 07:39:19,web,neutral
441,6240,The product works as expected.,2023-10-24 20:00:36,mobile,neutral
442,2090,"Everything was perfect, will use again.",2023-10-27 06:17:18,web,positive
443,1891,"It was okay, nothing special.",2024-02-10 02:14:57,web,neutral
444,6516,"Everything was perfect, will use again.",2024-05-01 01:40:15,email,positive
445,7099,Very satisfied with the product quality.,2023-01-07 12:13:49,email,positive
446,9236,The service was outstanding!,2023-12-05 16:08:17,web,positive
447,3382,"Service was fine, but not impressive.",2023-02-04 23:13:16,web,neutral
448,4447,"Service was fine, but not impressive.",2024-06-29 00:13:47,web,neutral
449,6848,The product works as expected.,2024-07-08 13:48:52,email,neutral
450,7194,"Not too bad, but could be better.",2024-01-15 13:08:34,email,neutral
451,5687,Very satisfied with the product quality.,2023-02-20 07:14:47,web,positive
452,4700,"Extremely poor quality, not worth the price.",2023-07-18 12:50:11,web,negative
453,1315,"Everything was perfect, will use again.",2023-01-23 01:38:47,mobile,positive
454,8149,The product works as expected.,2024-08-04 22:21:37,web,neutral
455,9687,The product works as expected.,2024-03-19 18:58:42,email,neutral
456,1041,Customer service was rude.,2024-06-04 08:38:20,web,negative
457,3862,"Not too bad, but could be better.",2023-11-30 13:18:45,mobile,neutral
458,2478,"Great experience, highly recommend.",2024-07-10 02:24:13,web,positive
459,3642,"Everything was perfect, will use again.",2024-06-02 11:56:37,web,positive
460,2325,The product was defective upon arrival.,2024-06-18 04:42:48,web,negative
461,9672,"Everything was perfect, will use again.",2023-07-29 03:44:03,web,positive
462,9191,Customer service was rude.,2023-08-31 16:37:06,mobile,negative
463,1840,"Everything was perfect, will use again.",2023-10-04 08:48:49,mobile,positive
464,2829,"Extremely poor quality, not worth the price.",2024-09-17 11:05:16,mobile,negative
465,2953,"Fast and reliable, well done!",2023-10-31 13:26:31,web,positive
466,2733,The product was defective upon arrival.,2023-07-31 03:41:10,mobile,negative
467,6172,"Fast and reliable, well done!",2023-11-10 23:02:36,mobile,positive
468,2043,"Extremely poor quality, not worth the price.",2024-01-26 13:44:09,mobile,negative
469,2781,"Fast and reliable, well done!",2023-11-04 12:40:14,email,positive
470,4373,The product works as expected.,2023-03-10 12:44:54,mobile,neutral
471,7702,Customer service was rude.,2024-08-02 15:35:10,email,negative
472,4008,"Great experience, highly recommend.",2024-06-14 05:58:49,email,positive
473,2947,"Service was fine, but not impressive.",2023-08-24 15:09:24,email,neutral
474,9861,The service was outstanding!,2023-06-26 06:13:11,web,positive
475,9753,I wouldn't recommend this to anyone.,2023-03-11 20:39:19,mobile,negative
476,2864,"Terrible experience, very disappointed.",2024-04-25 07:15:36,mobile,negative
477,4199,The product works as expected.,2024-08-06 07:54:12,web,neutral
478,6228,"It was okay, nothing special.",2024-09-22 16:29:32,email,neutral
479,1126,Average experience overall.,2023-06-02 12:25:13,email,neutral
480,2065,"Fast and reliable, well done!",2023-12-06 11:49:01,web,positive
481,7987,"Terrible experience, very disappointed.",2024-07-05 17:32:27,web,negative
482,5480,"Fast and reliable, well done!",2024-09-06 01:05:26,email,positive
483,4890,"Extremely poor quality, not worth the price.",2023-12-27 00:09:15,email,negative
484,7022,"Fast and reliable, well done!",2023-05-20 10:20:47,email,positive
485,6372,"Everything was perfect, will use again.",2023-05-23 20:40:58,mobile,positive
486,8993,"Terrible experience, very disappointed.",2023-06-07 19:47:53,email,negative
487,9711,"Fast and reliable, well done!",2023-01-27 21:58:55,email,positive
488,3179,The product was defective upon arrival.,2023-02-18 23:04:52,email,negative
489,2365,"Extremely poor quality, not worth the price.",2024-06-21 16:28:36,web,negative
490,9142,The product was defective upon arrival.,2024-07-02 14:57:14,mobile,negative
491,2843,"Not too bad, but could be better.",2023-06-28 10:43:54,mobile,neutral
492,4267,Customer service was rude.,2024-04-09 15:26:18,email,negative
493,4507,Average experience overall.,2024-07-09 01:47:45,mobile,neutral
494,8883,"It was okay, nothing special.",2023-06-22 20:15:30,mobile,neutral
495,9987,"It was okay, nothing special.",2023-11-01 08:04:24,web,neutral
496,4834,"Service was fine, but not impressive.",2023-01-05 16:25:54,email,neutral
497,2496,Average experience overall.,2023-07-17 22:36:02,web,neutral
498,9578,Customer service was rude.,2023-09-14 19:02:12,mobile,negative
499,8111,"Extremely poor quality, not worth the price.",2024-03-14 17:03:14,web,negative
500,1946,Very satisfied with the product quality.,2024-03-31 02:39:48,mobile,positive
501,2964,"Service was fine, but not impressive.",2023-11-04 23:04:41,mobile,neutral
502,7551,"Service was fine, but not impressive.",2023-05-13 05:26:17,web,neutral
503,7795,The service was outstanding!,2024-01-01 01:07:25,email,positive
504,1081,The product was defective upon arrival.,2023-03-12 21:13:48,email,negative
505,1697,Customer service was rude.,2024-02-12 09:13:50,email,negative
506,9667,"Not too bad, but could be better.",2023-07-16 21:30:10,web,neutral
507,7617,Customer service was rude.,2023-01-26 07:35:18,email,negative
508,9186,Customer service was rude.,2024-08-14 18:28:21,mobile,negative
509,5493,I wouldn't recommend this to anyone.,2023-11-18 16:41:29,email,negative
510,6568,"Terrible experience, very disappointed.",2023-10-25 20:09:26,web,negative
511,5770,"Service was fine, but not impressive.",2023-02-11 07:00:03,email,neutral
512,2942,"Extremely poor quality, not worth the price.",2023-01-31 10:14:58,mobile,negative
513,7736,I wouldn't recommend this to anyone.,2024-03-17 06:27:09,mobile,negative
514,3849,"Service was fine, but not impressive.",2023-10-08 09:14:40,web,neutral
515,5195,Very satisfied with the product quality.,2024-06-18 01:20:14,mobile,positive
516,3840,Very satisfied with the product quality.,2024-03-26 08:25:05,email,positive
517,6509,"Great experience, highly recommend.",2023-09-13 11:10:16,email,positive
518,8864,Customer service was rude.,2023-12-28 14:05:17,email,negative
519,8180,"Great experience, highly recommend.",2023-03-31 17:11:36,web,positive
520,4203,"Service was fine, but not impressive.",2023-01-09 23:17:07,web,neutral
521,4812,Very satisfied with the product quality.,2024-06-12 11:34:44,web,positive
522,8232,"Service was fine, but not impressive.",2024-02-24 12:43:29,email,neutral
523,1124,"It was okay, nothing special.",2023-09-09 12:10:38,email,neutral
524,9005,Customer service was rude.,2024-02-16 22:21:30,mobile,negative
525,2309,I wouldn't recommend this to anyone.,2023-04-23 01:32:46,web,negative
526,5640,"Fast and reliable, well done!",2024-08-02 20:29:35,email,positive
527,5419,"Terrible experience, very disappointed.",2023-04-05 18:41:23,email,negative
528,2036,"It was okay, nothing special.",2024-03-06 18:27:58,email,neutral
529,9199,The product was defective upon arrival.,2023-01-11 17:53:33,email,negative
530,2665,"It was okay, nothing special.",2023-10-22 17:06:43,mobile,neutral
531,7538,"It was okay, nothing special.",2024-02-23 03:21:19,email,neutral
532,5492,Average experience overall.,2023-05-10 06:56:42,web,neutral
533,6894,The product works as expected.,2024-07-19 09:40:11,web,neutral
534,5427,"Everything was perfect, will use again.",2023-11-14 05:21:01,web,positive
535,7091,"Service was fine, but not impressive.",2024-06-11 05:21:19,mobile,neutral
536,8980,The product was defective upon arrival.,2024-07-11 23:26:44,email,negative
537,3535,I wouldn't recommend this to anyone.,2024-02-08 21:36:47,web,negative
538,8613,The service was outstanding!,2024-06-12 00:58:18,mobile,positive
539,9985,The product works as expected.,2023-08-21 12:19:04,email,neutral
540,9154,"Extremely poor quality, not worth the price.",2023-01-25 19:20:33,web,negative
541,6154,"Terrible experience, very disappointed.",2023-12-24 14:35:22,web,negative
542,4297,The product works as expected.,2023-06-22 01:04:54,web,neutral
543,2284,I wouldn't recommend this to anyone.,2023-08-03 21:31:20,web,negative
544,9158,Customer service was rude.,2024-03-14 19:07:06,email,negative
545,3148,"Service was fine, but not impressive.",2023-10-23 22:04:07,mobile,neutral
546,3956,"It was okay, nothing special.",2023-11-28 09:01:36,web,neutral
547,6187,"Fast and reliable, well done!",2023-05-28 20:17:44,web,positive
548,9908,I wouldn't recommend this to anyone.,2024-01-04 07:32:43,web,negative
549,7850,"Fast and reliable, well done!",2023-10-08 07:49:48,web,positive
550,1102,"Fast and reliable, well done!",2024-08-09 21:49:21,mobile,positive
551,4845,"Extremely poor quality, not worth the price.",2024-06-24 08:23:07,mobile,negative
552,4896,Very satisfied with the product quality.,2023-07-03 12:24:14,web,positive
553,1914,The product works as expected.,2023-10-11 23:14:00,web,neutral
554,1806,Very satisfied with the product quality.,2023-11-13 10:42:36,email,positive
555,6582,"Fast and reliable, well done!",2023-06-18 07:15:03,web,positive
556,6694,"Service was fine, but not impressive.",2023-03-20 17:57:24,email,neutral
557,8830,"Not too bad, but could be better.",2024-08-09 20:24:21,mobile,neutral
558,7980,Average experience overall.,2023-06-27 04:32:11,email,neutral
559,9250,The product was defective upon arrival.,2023-12-24 19:15:55,email,negative
560,4469,"Service was fine, but not impressive.",2024-08-01 17:47:47,mobile,neutral
561,3100,The product works as expected.,2023-06-28 09:08:24,web,neutral
562,5750,"Service was fine, but not impressive.",2024-01-14 06:49:36,mobile,neutral
563,4376,The product was defective upon arrival.,2023-10-08 09:06:01,web,negative
564,8655,"Service was fine, but not impressive.",2024-01-30 03:51:24,email,neutral
565,5439,"Extremely poor quality, not worth the price.",2023-05-01 15:31:18,mobile,negative
566,6630,"Great experience, highly recommend.",2023-07-27 14:28:59,email,positive
567,9363,The product works as expected.,2024-03-02 19:07:56,email,neutral
568,1548,"Everything was perfect, will use again.",2024-08-12 16:46:58,email,positive
