claim_id,customer_id,claim_date,claim_amount,incident_type,document_status,approval_status,processing_time
419,6182,2023-08-06,4308.71,Accident,Pending,Under Review,52
420,8438,2024-09-08,7420.31,Accident,Complete,Approved,66
421,5932,2023-06-11,19232.84,Fire,Pending,Approved,10
422,6689,2023-09-30,1498.6,Theft,Complete,Approved,88
423,1393,2024-05-04,13797.21,Fire,Complete,Under Review,12
424,8447,2024-03-15,628.4,Fire,Complete,Under Review,17
425,6134,2024-09-18,19422.79,Natural Disaster,Complete,Under Review,14
426,1432,2023-09-05,12013.04,Accident,Incomplete,Under Review,90
427,7960,2023-02-13,11191.7,Fire,Incomplete,Under Review,52
428,4328,2024-04-22,11000.36,Vandalism,Complete,Rejected,2
429,9174,2023-01-21,5732.01,Natural Disaster,Pending,Approved,5
430,9821,2023-09-18,14856.98,Fire,Pending,Approved,20
431,1324,2024-02-21,18020.89,Natural Disaster,Pending,Under Review,87
432,1932,2023-09-28,15586.85,Natural Disaster,Complete,Rejected,43
433,8197,2024-01-09,1333.84,Vandalism,Pending,Rejected,62
434,8463,2023-02-03,4078.83,Accident,Incomplete,Approved,89
435,4501,2023-03-24,16216.49,Fire,Incomplete,Under Review,10
436,4291,2024-04-02,17774.56,Fire,Pending,Approved,86
437,5083,2022-11-27,5656.39,Natural Disaster,Incomplete,Rejected,68
438,8791,2024-04-12,9365.47,Accident,Incomplete,Approved,77
439,1699,2024-07-21,14339.17,Vandalism,Complete,Under Review,49
440,2886,2023-06-26,8192.63,Natural Disaster,Incomplete,Rejected,22
441,6132,2022-12-02,5616.91,Natural Disaster,Incomplete,Approved,37
442,3724,2024-09-12,8585.07,Vandalism,Pending,Approved,49
443,2218,2023-11-21,15325.64,Accident,Incomplete,Rejected,4
444,5045,2023-01-20,12810.34,Fire,Pending,Rejected,16
445,5968,2023-10-07,11911.53,Theft,Complete,Under Review,81
446,4926,2023-08-23,17846.46,Natural Disaster,Complete,Approved,23
447,1548,2023-05-18,6910.11,Theft,Complete,Under Review,87
448,8735,2024-09-14,737.39,Natural Disaster,Incomplete,Approved,53
449,2518,2023-01-25,19645.13,Vandalism,Pending,Approved,84
450,8083,2023-05-27,16661.69,Accident,Incomplete,Rejected,42
451,3988,2024-06-10,6621.25,Vandalism,Pending,Approved,71
452,2997,2022-11-26,8944.06,Accident,Complete,Rejected,17
453,3688,2023-01-05,1800.97,Fire,Incomplete,Under Review,76
454,5108,2024-02-10,19365.18,Fire,Incomplete,Under Review,46
455,2231,2023-05-03,11576.0,Accident,Complete,Approved,44
456,4106,2023-08-29,17424.08,Accident,Complete,Approved,46
457,4229,2024-08-08,5019.76,Fire,Pending,Rejected,2
458,8212,2023-02-22,18655.84,Fire,Pending,Under Review,72
459,1418,2024-04-30,3599.71,Vandalism,Complete,Rejected,76
460,3336,2023-05-14,3145.37,Accident,Pending,Under Review,84
461,1291,2022-10-04,1691.72,Natural Disaster,Incomplete,Rejected,24
462,2793,2022-11-10,8627.66,Fire,Pending,Under Review,8
463,6993,2024-08-05,9531.6,Accident,Complete,Rejected,15
464,9089,2024-07-17,9940.27,Fire,Complete,Under Review,85
465,4936,2023-04-22,5384.46,Fire,Pending,Under Review,68
466,8028,2024-07-04,1498.59,Theft,Pending,Under Review,29
467,5477,2023-01-21,917.42,Natural Disaster,Pending,Approved,24
468,4891,2023-05-18,18671.01,Theft,Complete,Under Review,83
469,9895,2022-11-05,7834.47,Accident,Incomplete,Rejected,76
470,8606,2023-02-14,13065.69,Vandalism,Complete,Under Review,20
471,1200,2024-04-04,4174.93,Vandalism,Complete,Under Review,85
472,6290,2023-03-02,12419.7,Theft,Incomplete,Approved,58
473,1169,2022-11-03,12257.59,Theft,Complete,Under Review,73
474,2240,2024-05-22,3305.07,Theft,Complete,Rejected,26
475,9909,2024-02-28,13115.38,Fire,Incomplete,Approved,43
476,5578,2022-12-07,2806.27,Fire,Complete,Approved,31
477,5115,2023-06-05,6932.41,Natural Disaster,Pending,Under Review,72
478,4643,2023-02-21,1888.38,Accident,Incomplete,Rejected,40
479,4616,2024-01-17,4086.88,Vandalism,Pending,Approved,37
480,3279,2023-07-21,9601.66,Accident,Pending,Rejected,47
481,5092,2024-08-08,8505.74,Theft,Complete,Rejected,19
482,8207,2024-02-14,13584.85,Vandalism,Incomplete,Rejected,68
483,7090,2023-12-17,2081.06,Accident,Complete,Approved,45
484,5200,2024-07-16,14029.24,Fire,Incomplete,Approved,31
485,3442,2023-03-31,7116.58,Accident,Complete,Under Review,60
486,9695,2023-12-29,16349.84,Vandalism,Incomplete,Rejected,12
487,6695,2024-02-12,12576.19,Natural Disaster,Incomplete,Under Review,74
488,6292,2024-06-16,15532.67,Fire,Pending,Rejected,79
489,8267,2023-09-13,2056.66,Natural Disaster,Pending,Approved,49
490,7510,2023-09-22,8139.44,Fire,Pending,Approved,9
491,4448,2023-04-17,19530.86,Accident,Incomplete,Approved,50
492,8465,2023-12-15,8410.22,Fire,Pending,Under Review,51
493,5153,2024-03-12,16585.9,Theft,Complete,Rejected,45
494,8433,2023-01-24,5839.1,Vandalism,Complete,Rejected,54
495,6914,2023-08-18,8178.15,Vandalism,Incomplete,Approved,53
496,8478,2023-11-14,18452.28,Fire,Incomplete,Under Review,32
497,3209,2022-11-19,6315.87,Theft,Pending,Rejected,89
498,4165,2022-10-19,13623.16,Vandalism,Incomplete,Rejected,58
499,7692,2023-03-09,17301.67,Natural Disaster,Pending,Under Review,24
500,8183,2024-01-07,13863.82,Vandalism,Complete,Rejected,55
501,5784,2022-10-30,19357.28,Accident,Incomplete,Approved,85
502,8548,2023-04-21,14943.97,Vandalism,Incomplete,Approved,61
503,1822,2023-07-25,8167.68,Theft,Pending,Rejected,40
504,2564,2024-09-03,1997.45,Fire,Complete,Under Review,90
505,2410,2023-05-25,8630.24,Theft,Complete,Under Review,11
506,3681,2024-05-14,9912.88,Vandalism,Complete,Rejected,57
507,9746,2023-11-30,19182.32,Fire,Complete,Approved,33
508,3456,2024-03-05,18808.03,Vandalism,Complete,Approved,29
509,5694,2024-07-18,9582.61,Fire,Pending,Under Review,30
510,4598,2022-12-26,17343.02,Fire,Incomplete,Rejected,54
511,1152,2023-08-15,10754.82,Accident,Pending,Approved,71
512,1421,2024-04-02,16740.72,Vandalism,Complete,Under Review,31
513,1508,2023-07-18,19858.27,Theft,Incomplete,Under Review,72
514,7619,2023-11-02,9466.38,Natural Disaster,Pending,Rejected,4
515,9033,2022-12-15,13571.46,Natural Disaster,Pending,Approved,13
516,8734,2023-10-11,5472.76,Fire,Pending,Approved,78
517,1509,2024-03-03,10961.3,Theft,Complete,Rejected,63
518,4246,2024-08-04,13129.59,Vandalism,Pending,Under Review,51
519,4614,2023-12-01,7353.09,Vandalism,Complete,Approved,21
520,3717,2024-07-06,10797.02,Vandalism,Incomplete,Under Review,55
521,9623,2024-09-13,6766.69,Theft,Pending,Under Review,9
522,6609,2023-04-11,1994.82,Accident,Pending,Approved,7
523,5308,2022-11-30,8707.26,Accident,Incomplete,Approved,57
524,1571,2023-04-04,12496.86,Accident,Complete,Under Review,60
525,2483,2023-02-11,17334.97,Vandalism,Incomplete,Rejected,42
526,8936,2024-02-08,6782.1,Vandalism,Complete,Under Review,79
527,3634,2023-09-29,780.14,Accident,Complete,Under Review,89
528,7310,2023-02-27,5177.7,Fire,Complete,Approved,76
529,8897,2022-09-25,8640.34,Theft,Complete,Approved,9
530,7103,2023-11-01,18501.16,Theft,Incomplete,Approved,78
531,7879,2022-12-31,6615.12,Vandalism,Incomplete,Rejected,89
532,3569,2022-10-04,6351.47,Theft,Incomplete,Under Review,75
533,1901,2022-09-28,13896.76,Theft,Incomplete,Under Review,28
534,7394,2024-07-23,9848.33,Theft,Pending,Under Review,31
535,6965,2024-08-04,7186.64,Natural Disaster,Complete,Approved,20
536,5612,2023-09-08,17285.34,Vandalism,Complete,Rejected,85
537,3787,2024-03-12,15082.75,Fire,Pending,Approved,25
538,6480,2023-07-14,1910.89,Accident,Pending,Approved,53
539,7591,2023-11-08,16279.77,Fire,Complete,Rejected,19
540,1131,2023-12-09,18497.77,Theft,Pending,Rejected,71
541,2718,2023-07-01,6543.59,Natural Disaster,Incomplete,Approved,20
542,6414,2023-07-26,9441.74,Accident,Complete,Rejected,83
543,4663,2022-11-11,1013.5,Theft,Incomplete,Approved,81
544,1758,2024-04-13,17801.88,Theft,Pending,Rejected,34
545,5404,2023-02-07,13324.52,Vandalism,Complete,Approved,18
546,8413,2023-04-11,13753.15,Accident,Pending,Under Review,25
547,4877,2024-03-05,7524.39,Fire,Complete,Approved,42
548,4063,2024-04-17,12762.46,Accident,Pending,Under Review,74
549,6522,2022-11-02,2561.14,Vandalism,Incomplete,Approved,47
550,7301,2022-09-23,6745.67,Natural Disaster,Incomplete,Rejected,17
551,6087,2024-02-05,6327.78,Theft,Pending,Approved,21
552,3582,2023-04-09,11566.55,Fire,Pending,Approved,17
553,6891,2023-12-19,17923.71,Fire,Incomplete,Approved,66
554,6273,2024-07-19,18366.67,Accident,Pending,Rejected,47
555,5664,2023-05-08,4858.46,Accident,Pending,Rejected,51
556,7634,2023-10-01,6893.57,Theft,Pending,Approved,52
557,2247,2023-01-10,9469.35,Vandalism,Pending,Approved,15
558,8878,2024-01-29,9502.05,Natural Disaster,Complete,Approved,46
559,8147,2022-10-01,15810.6,Fire,Pending,Under Review,39
560,3935,2024-08-29,10524.22,Vandalism,Pending,Rejected,1
561,8591,2023-03-25,15727.65,Accident,Complete,Under Review,67
562,1923,2023-01-25,9244.85,Natural Disaster,Pending,Approved,53
563,6247,2024-05-01,6271.9,Vandalism,Incomplete,Rejected,17
564,7757,2022-11-04,8190.03,Theft,Incomplete,Rejected,30
565,1776,2023-12-15,13148.35,Accident,Complete,Approved,75
566,8718,2023-09-25,9401.64,Natural Disaster,Complete,Under Review,57
567,5142,2023-06-18,10755.11,Natural Disaster,Pending,Approved,32
568,2530,2023-12-25,16901.66,Theft,Incomplete,Rejected,33
569,2606,2024-07-15,8590.34,Theft,Complete,Approved,86
570,8911,2023-10-23,11785.57,Vandalism,Complete,Rejected,8
571,3491,2023-09-20,6926.36,Fire,Complete,Under Review,28
572,7036,2023-12-25,12927.28,Fire,Complete,Rejected,65
573,4786,2024-04-02,10514.6,Theft,Complete,Rejected,15
574,1255,2023-09-30,7223.05,Theft,Pending,Rejected,65
575,4787,2024-03-23,19679.27,Natural Disaster,Pending,Under Review,73
576,9286,2024-04-06,2143.41,Natural Disaster,Pending,Approved,18
577,4228,2023-09-24,9237.01,Theft,Pending,Approved,16
578,2002,2024-08-05,9308.41,Fire,Incomplete,Rejected,55
579,9946,2023-11-07,3096.41,Fire,Incomplete,Approved,53
580,1349,2023-10-18,15360.84,Fire,Complete,Under Review,87
581,3526,2023-05-26,10755.6,Fire,Pending,Rejected,81
582,4670,2024-06-09,12197.09,Fire,Pending,Approved,40
583,1167,2023-07-21,12242.53,Natural Disaster,Pending,Rejected,83
584,2081,2023-04-30,15732.7,Accident,Pending,Approved,37
585,3675,2023-07-22,10760.52,Vandalism,Pending,Under Review,46
586,7004,2023-04-21,8819.93,Natural Disaster,Incomplete,Under Review,74
587,5874,2024-02-21,7725.97,Natural Disaster,Incomplete,Approved,12
588,6121,2023-12-21,8382.82,Theft,Pending,Under Review,10
589,3958,2023-10-29,8357.76,Theft,Incomplete,Under Review,22
590,3860,2022-11-05,7888.75,Vandalism,Incomplete,Rejected,72
591,1625,2024-05-15,5876.93,Natural Disaster,Pending,Under Review,64
592,1954,2023-11-26,10864.75,Fire,Pending,Approved,1
593,2167,2023-07-04,4619.87,Vandalism,Incomplete,Under Review,73
594,2343,2024-07-14,1319.08,Natural Disaster,Incomplete,Under Review,59
595,9847,2022-12-03,17147.73,Natural Disaster,Incomplete,Rejected,20
596,2890,2022-10-25,10016.86,Accident,Pending,Approved,78
597,8150,2024-01-27,9940.53,Vandalism,Incomplete,Rejected,44
598,2188,2023-04-13,1096.45,Natural Disaster,Complete,Approved,77
599,7523,2023-06-13,7484.85,Natural Disaster,Pending,Approved,66
600,8521,2024-04-30,7596.53,Theft,Pending,Under Review,74
601,1405,2023-01-26,13487.24,Fire,Complete,Approved,77
602,3745,2024-05-15,13705.57,Fire,Pending,Under Review,13
603,9035,2023-09-03,1153.74,Vandalism,Pending,Approved,87
604,9011,2023-06-30,11756.47,Vandalism,Incomplete,Rejected,67
605,8393,2023-06-14,16694.38,Vandalism,Complete,Under Review,43
606,8503,2023-02-27,19876.03,Theft,Complete,Under Review,44
607,3093,2023-06-25,4745.08,Natural Disaster,Incomplete,Rejected,79
608,4325,2024-03-19,18445.71,Theft,Complete,Approved,70
609,7287,2022-12-05,14875.81,Accident,Complete,Under Review,22
610,5625,2024-01-06,16286.54,Theft,Pending,Under Review,70
611,2946,2022-10-08,6480.41,Vandalism,Incomplete,Rejected,48
612,8830,2023-05-25,7563.21,Vandalism,Pending,Approved,30
613,2536,2024-01-11,14688.84,Theft,Pending,Approved,64
614,3250,2023-07-20,5544.8,Natural Disaster,Incomplete,Approved,82
615,4464,2024-03-24,12579.01,Natural Disaster,Incomplete,Under Review,79
616,3859,2024-03-16,16180.39,Accident,Pending,Rejected,41
617,8359,2024-09-06,4733.74,Accident,Complete,Under Review,66
618,6316,2023-05-30,19337.58,Accident,Complete,Rejected,21
619,5749,2024-09-07,15493.53,Theft,Complete,Rejected,6
620,5408,2024-05-03,13917.47,Natural Disaster,Incomplete,Approved,40
621,3363,2024-01-02,9545.48,Accident,Complete,Approved,54
622,8354,2023-08-23,11213.67,Fire,Complete,Rejected,90
623,5802,2023-03-22,15390.43,Fire,Pending,Approved,61
624,1107,2022-10-23,1230.65,Theft,Pending,Approved,24
625,9549,2023-11-16,4546.17,Natural Disaster,Complete,Approved,57
626,6008,2023-10-19,10627.8,Fire,Complete,Under Review,25
627,4824,2022-10-11,7987.93,Fire,Incomplete,Under Review,21
628,8402,2023-12-16,19077.34,Theft,Pending,Rejected,57
629,8440,2024-02-15,14958.05,Accident,Pending,Under Review,66
630,1435,2023-02-13,4775.11,Theft,Pending,Under Review,88
631,8125,2023-02-11,2496.07,Vandalism,Complete,Approved,12
632,1102,2024-03-25,15338.83,Theft,Incomplete,Approved,47
633,1202,2023-12-24,679.04,Fire,Incomplete,Under Review,65
634,2692,2024-01-08,5307.03,Vandalism,Incomplete,Under Review,66
635,4517,2023-07-05,6775.7,Accident,Pending,Rejected,2
636,7128,2024-01-08,1340.54,Fire,Complete,Rejected,66
637,5737,2023-01-05,13881.29,Natural Disaster,Pending,Under Review,19
638,1178,2024-03-20,1898.52,Accident,Pending,Rejected,80
639,1242,2024-01-24,19057.82,Fire,Complete,Approved,85
640,4627,2022-09-29,11148.73,Accident,Pending,Approved,15
641,8960,2024-05-01,12366.04,Vandalism,Incomplete,Rejected,78
642,8495,2024-05-08,17323.7,Accident,Complete,Rejected,50
643,1268,2022-09-30,12183.04,Natural Disaster,Pending,Approved,37
644,6637,2024-01-15,7082.65,Natural Disaster,Complete,Approved,36
645,9017,2023-04-12,18457.35,Theft,Pending,Approved,42
646,2171,2023-12-03,12262.98,Vandalism,Pending,Rejected,78
647,7747,2023-05-19,3097.76,Vandalism,Incomplete,Under Review,70
648,2296,2023-12-14,9850.17,Accident,Pending,Approved,56
649,3342,2023-12-18,3539.78,Accident,Incomplete,Under Review,23
650,8353,2022-12-04,6173.33,Theft,Pending,Rejected,4
651,2676,2022-12-19,5192.52,Vandalism,Complete,Under Review,4
652,8416,2023-11-12,7646.97,Fire,Pending,Approved,90
653,7405,2024-05-21,2063.52,Accident,Pending,Rejected,8
654,6739,2022-10-11,4995.24,Natural Disaster,Incomplete,Rejected,2
655,5494,2023-09-05,6204.67,Natural Disaster,Pending,Rejected,35
656,3283,2024-05-09,8894.37,Accident,Incomplete,Under Review,37
657,2506,2023-07-23,17003.15,Fire,Pending,Approved,56
658,9766,2023-04-02,4221.23,Theft,Incomplete,Rejected,66
659,5124,2023-06-21,17809.94,Theft,Complete,Approved,34
660,5700,2024-04-15,7558.98,Theft,Incomplete,Approved,65
661,5801,2024-01-02,1417.42,Vandalism,Complete,Rejected,24
662,4394,2023-01-03,12784.57,Accident,Incomplete,Under Review,25
663,6783,2023-02-10,16354.9,Vandalism,Complete,Approved,14
664,6910,2023-08-31,8019.34,Accident,Incomplete,Under Review,36
665,7012,2024-06-12,4034.22,Theft,Pending,Rejected,67
666,2364,2024-04-13,6140.99,Fire,Complete,Under Review,20
667,9113,2022-11-23,4062.95,Fire,Pending,Under Review,73
668,7328,2024-08-10,9818.75,Fire,Complete,Under Review,24
669,1145,2022-09-24,15462.19,Fire,Incomplete,Rejected,2
670,6731,2023-03-20,17170.68,Accident,Pending,Rejected,25
671,3344,2023-06-17,5981.49,Fire,Pending,Approved,46
672,9070,2024-05-13,15929.5,Fire,Pending,Approved,38
673,7171,2023-12-13,10737.63,Natural Disaster,Pending,Rejected,29
674,2090,2023-08-22,12991.39,Accident,Pending,Rejected,52
675,6638,2023-06-18,11988.94,Fire,Complete,Under Review,9
676,1994,2024-08-14,1632.94,Accident,Incomplete,Under Review,15
677,2799,2023-08-27,5884.79,Theft,Pending,Rejected,73
678,8425,2023-09-24,12794.4,Fire,Pending,Under Review,54
679,9919,2024-06-13,13282.29,Fire,Complete,Rejected,73
680,9481,2023-04-05,17377.92,Accident,Pending,Rejected,2
681,8448,2024-07-07,9650.3,Fire,Pending,Under Review,12
682,8772,2024-01-12,6721.82,Accident,Complete,Rejected,13
683,1973,2024-02-22,6698.37,Accident,Complete,Rejected,81
684,8142,2024-09-17,15636.68,Theft,Complete,Under Review,70
685,6872,2023-04-25,10923.52,Theft,Incomplete,Approved,56
686,5044,2023-07-08,2267.58,Vandalism,Pending,Approved,61
687,3761,2024-01-20,10618.57,Vandalism,Pending,Rejected,79
688,8201,2022-10-02,3900.33,Vandalism,Complete,Under Review,85
689,1271,2022-11-04,8950.23,Vandalism,Pending,Approved,19
690,9991,2024-07-03,15686.35,Fire,Complete,Approved,79
691,5509,2024-08-17,11736.66,Vandalism,Pending,Approved,15
692,8558,2022-11-22,3641.74,Fire,Complete,Rejected,44
693,4536,2023-03-18,1618.01,Fire,Incomplete,Under Review,9
694,3973,2023-04-30,14047.05,Accident,Complete,Under Review,33
695,3773,2024-04-18,12184.45,Natural Disaster,Incomplete,Approved,21
696,3539,2022-10-21,18585.06,Accident,Pending,Under Review,10
697,6053,2023-05-03,654.37,Theft,Incomplete,Under Review,74
698,8389,2023-08-29,9187.57,Natural Disaster,Incomplete,Under Review,39
699,6068,2023-01-19,8584.78,Accident,Complete,Rejected,12
700,3639,2024-07-20,6620.56,Natural Disaster,Incomplete,Approved,57
701,9760,2024-01-13,5331.15,Natural Disaster,Complete,Rejected,54
702,9563,2023-08-30,8984.33,Natural Disaster,Pending,Approved,87
703,8719,2023-07-25,3422.93,Theft,Incomplete,Approved,6
704,8683,2023-11-09,13078.83,Accident,Pending,Rejected,66
705,7277,2024-02-21,17503.97,Accident,Complete,Under Review,16
706,1723,2023-04-29,9190.44,Natural Disaster,Incomplete,Rejected,6
707,6157,2024-07-24,14670.78,Theft,Incomplete,Approved,19
708,2439,2023-07-09,13619.59,Vandalism,Complete,Rejected,36
709,4527,2024-01-08,12298.03,Accident,Incomplete,Approved,65
710,5640,2023-05-31,2262.57,Accident,Complete,Rejected,71
711,2914,2023-07-28,15524.12,Fire,Incomplete,Approved,71
712,1032,2023-08-23,5299.65,Accident,Complete,Rejected,50
713,2734,2024-05-27,1558.96,Vandalism,Incomplete,Approved,49
714,4819,2022-11-05,17370.73,Vandalism,Complete,Under Review,16
715,2173,2022-09-27,8411.42,Theft,Complete,Approved,88
716,6201,2023-05-05,8504.03,Natural Disaster,Pending,Approved,75
717,8666,2024-04-16,12295.14,Fire,Pending,Approved,22
718,4980,2023-04-26,3765.05,Vandalism,Pending,Under Review,49
719,1216,2024-02-25,14807.34,Theft,Pending,Rejected,67
720,7254,2023-06-12,2519.54,Natural Disaster,Pending,Rejected,53
721,5257,2023-05-29,18445.95,Accident,Complete,Rejected,62
722,6571,2022-12-22,19303.52,Theft,Complete,Approved,26
723,4667,2024-09-19,11715.51,Theft,Complete,Under Review,48
724,6218,2024-07-31,17718.38,Natural Disaster,Pending,Approved,16
725,7780,2024-05-24,8532.31,Vandalism,Incomplete,Rejected,70
726,4359,2023-02-25,3153.9,Vandalism,Incomplete,Under Review,9
727,4412,2024-07-12,18316.67,Vandalism,Incomplete,Rejected,29
728,1400,2023-11-30,7800.65,Accident,Complete,Under Review,34
729,6939,2023-07-07,16620.36,Vandalism,Incomplete,Under Review,27
730,3281,2024-04-06,13932.45,Accident,Incomplete,Under Review,84
731,3641,2023-02-10,4060.41,Accident,Incomplete,Under Review,76
732,1066,2023-12-26,7696.38,Natural Disaster,Pending,Under Review,11
733,4486,2023-02-23,19866.02,Theft,Complete,Under Review,53
734,3503,2023-01-30,16179.24,Accident,Pending,Approved,41
735,1574,2024-09-10,17868.57,Fire,Pending,Under Review,6
736,8063,2022-10-12,15616.56,Natural Disaster,Incomplete,Under Review,88
737,7120,2023-07-20,953.55,Natural Disaster,Incomplete,Rejected,73
738,8925,2023-03-18,6253.85,Accident,Pending,Approved,34
739,2516,2022-10-06,7862.57,Theft,Complete,Approved,47
740,9927,2024-07-02,7603.66,Vandalism,Complete,Under Review,36
741,1803,2024-01-27,3970.26,Theft,Incomplete,Rejected,87
742,4784,2024-05-16,19376.18,Accident,Complete,Rejected,85
743,8771,2023-08-01,5492.92,Fire,Incomplete,Under Review,31
744,1541,2024-02-29,12790.54,Natural Disaster,Complete,Rejected,37
745,9259,2023-04-05,18916.91,Accident,Incomplete,Under Review,52
746,7298,2024-04-01,16253.52,Accident,Incomplete,Under Review,63
747,2991,2023-02-11,12516.72,Natural Disaster,Complete,Rejected,19
748,2996,2023-10-18,12916.51,Natural Disaster,Incomplete,Under Review,54
749,6204,2022-12-28,11307.94,Accident,Incomplete,Under Review,52
750,4913,2022-11-03,15866.16,Vandalism,Complete,Approved,71
751,8550,2023-09-06,18982.99,Theft,Complete,Under Review,66
