customer_id,age,gender,purchase_history,average_spend,loyalty_score,preferred_channel,engagement_score,canton
544,58,Male,Fashion,776,59,Online,92,Geneva
545,68,Female,Travel,625,26,Online,76,Lausanne
546,57,Male,Fashion,629,96,Online,54,Bern
547,22,Male,Electronics,813,91,Online,44,Lausanne
548,66,Male,Electronics,725,63,Store,67,Bern
549,37,Male,Electronics,578,7,Online,6,Basel
550,55,Male,Travel,228,94,Online,22,Zürich
551,39,Male,Grocery,982,94,Store,5,Zürich
552,50,Male,Travel,568,15,Store,8,Bern
553,36,Male,Fashion,615,76,Online,68,Lugano
554,38,Female,Fashion,962,63,Store,7,Lugano
555,50,Female,Fashion,485,47,Online,6,Lausanne
556,68,Female,Grocery,899,38,Store,37,Lausanne
557,33,Male,Travel,132,81,Online,29,Basel
558,35,Male,Travel,701,90,Store,46,Basel
559,30,Male,Fashion,471,90,Store,38,Lugano
560,37,Female,Travel,634,37,Store,1,Basel
561,23,Female,Fashion,146,9,Store,5,Zürich
562,37,Female,Travel,143,92,Online,65,Lugano
563,20,Female,Travel,380,56,Store,24,Lausanne
564,36,Male,Grocery,127,4,Store,55,Lugano
565,31,Female,Grocery,435,18,Online,90,Bern
566,38,Male,Travel,232,95,Store,43,Lugano
567,42,Female,Electronics,526,35,Store,35,Lausanne
568,23,Male,Grocery,193,32,Store,43,Lausanne
569,57,Female,Fashion,313,39,Store,60,Geneva
570,52,Female,Electronics,805,93,Store,2,Bern
571,70,Male,Electronics,797,72,Store,71,Bern
572,26,Male,Travel,164,77,Online,53,Lausanne
573,24,Male,Travel,569,91,Online,29,Geneva
574,50,Male,Fashion,120,51,Store,63,Geneva
575,56,Female,Travel,656,32,Online,20,Lausanne
576,38,Male,Travel,205,15,Store,27,Lugano
577,28,Female,Electronics,723,22,Online,13,Bern
578,34,Female,Electronics,351,92,Store,37,Zürich
579,36,Female,Grocery,590,91,Store,67,Lausanne
580,52,Female,Fashion,338,53,Store,64,Basel
581,67,Male,Travel,348,20,Online,26,Lausanne
582,59,Male,Electronics,827,52,Store,63,Lugano
583,39,Female,Travel,146,57,Online,69,Geneva
584,36,Female,Grocery,308,54,Store,64,Lausanne
585,70,Male,Grocery,896,92,Online,80,Lausanne
586,67,Male,Electronics,822,2,Store,68,Lugano
587,70,Male,Electronics,155,5,Online,70,Basel
588,64,Female,Fashion,472,30,Store,96,Zürich
589,37,Male,Electronics,789,49,Store,67,Bern
590,39,Female,Electronics,915,25,Online,37,Bern
591,26,Female,Grocery,599,26,Online,55,Basel
592,57,Male,Grocery,231,13,Store,6,Lugano
593,51,Male,Grocery,997,79,Online,10,Lugano
594,18,Male,Fashion,572,8,Store,99,Basel
595,38,Male,Fashion,387,38,Store,12,Geneva
596,23,Female,Grocery,979,10,Online,14,Zürich
597,59,Male,Fashion,824,79,Store,75,Zürich
598,19,Female,Electronics,899,66,Online,83,Lausanne
599,64,Male,Travel,112,20,Store,89,Lausanne
600,69,Female,Grocery,425,30,Online,47,Zürich
601,19,Male,Grocery,917,89,Store,44,Lugano
602,42,Male,Travel,472,84,Store,11,Zürich
603,59,Male,Electronics,292,38,Online,16,Bern
604,33,Male,Grocery,856,99,Store,36,Lugano
605,22,Female,Grocery,751,91,Store,80,Lugano
606,51,Male,Fashion,679,86,Online,81,Lugano
607,26,Female,Electronics,620,58,Store,4,Geneva
608,24,Male,Grocery,297,85,Online,77,Basel
609,23,Male,Travel,369,31,Online,100,Geneva
610,50,Male,Electronics,456,87,Store,3,Lugano
611,21,Female,Electronics,444,36,Store,14,Lausanne
612,30,Male,Travel,115,12,Store,54,Basel
613,37,Male,Grocery,261,93,Store,2,Geneva
614,66,Female,Grocery,487,83,Store,39,Lausanne
615,56,Female,Fashion,280,44,Online,63,Basel
616,53,Female,Travel,737,92,Online,28,Lugano
617,64,Female,Travel,960,91,Store,57,Zürich
618,54,Female,Travel,964,29,Store,74,Basel
619,65,Female,Fashion,986,95,Online,22,Lausanne
620,58,Female,Travel,757,32,Online,5,Lugano
621,42,Female,Travel,714,41,Store,56,Basel
622,35,Male,Electronics,451,34,Online,37,Zürich
623,57,Male,Grocery,452,22,Store,75,Basel
624,62,Male,Fashion,755,78,Online,30,Bern
625,29,Male,Fashion,464,12,Store,94,Lugano
626,24,Male,Grocery,425,45,Online,76,Bern
627,26,Female,Electronics,974,90,Online,36,Basel
628,29,Female,Electronics,270,3,Online,11,Geneva
629,60,Male,Fashion,990,21,Store,90,Bern
630,34,Female,Electronics,473,34,Online,7,Basel
631,35,Male,Grocery,312,86,Online,83,Lausanne
632,53,Male,Fashion,978,92,Store,27,Geneva
633,50,Male,Travel,440,41,Online,91,Basel
634,35,Female,Electronics,884,50,Store,61,Lausanne
635,34,Female,Travel,184,29,Store,1,Lugano
636,41,Male,Travel,562,22,Online,47,Lausanne
637,70,Female,Travel,832,76,Store,81,Lausanne
638,50,Female,Electronics,747,5,Online,13,Bern
639,58,Male,Grocery,440,77,Store,91,Geneva
640,64,Male,Fashion,115,69,Online,57,Geneva
641,53,Male,Fashion,565,22,Store,11,Basel
642,59,Female,Fashion,428,84,Online,82,Lausanne
643,52,Male,Travel,468,18,Store,7,Zürich
644,23,Female,Electronics,694,100,Online,41,Lausanne
645,58,Male,Travel,963,47,Store,2,Geneva
646,55,Male,Electronics,865,58,Online,36,Geneva
647,34,Female,Fashion,301,17,Store,75,Bern
648,50,Male,Travel,188,91,Store,41,Lugano
649,33,Female,Travel,186,0,Store,66,Lausanne
650,36,Male,Electronics,757,44,Online,66,Lugano
651,60,Male,Electronics,577,26,Online,77,Lausanne
652,47,Male,Fashion,623,70,Online,82,Zürich
653,38,Male,Travel,773,48,Online,32,Basel
654,47,Male,Grocery,900,98,Store,0,Basel
655,42,Male,Grocery,593,23,Store,67,Bern
656,59,Female,Grocery,189,67,Store,58,Lausanne
657,54,Female,Electronics,563,29,Store,41,Zürich
658,64,Female,Grocery,498,50,Store,73,Geneva
659,46,Male,Electronics,117,7,Online,15,Geneva
660,43,Female,Travel,550,35,Online,27,Bern
661,49,Female,Travel,701,37,Store,81,Geneva
662,29,Male,Grocery,358,40,Store,17,Zürich
663,67,Female,Travel,834,51,Store,14,Basel
664,65,Female,Travel,834,34,Online,47,Basel
665,19,Female,Fashion,125,45,Online,24,Geneva
666,27,Female,Electronics,481,10,Store,97,Lausanne
667,38,Male,Travel,411,64,Store,10,Lugano
668,34,Female,Electronics,446,80,Store,94,Geneva
669,67,Male,Travel,347,7,Store,21,Lugano
670,58,Female,Travel,368,18,Store,66,Lausanne
671,66,Male,Travel,238,2,Online,72,Lugano
672,60,Female,Grocery,896,82,Store,82,Zürich
673,56,Male,Fashion,135,91,Online,63,Geneva
674,29,Female,Electronics,472,85,Store,24,Lausanne
675,24,Male,Electronics,782,16,Store,96,Bern
676,43,Male,Grocery,745,96,Online,74,Zürich
677,69,Male,Electronics,704,1,Store,16,Lugano
678,25,Male,Travel,832,58,Store,38,Bern
679,54,Female,Grocery,306,36,Store,54,Lausanne
680,21,Male,Travel,293,36,Online,98,Bern
681,43,Male,Grocery,235,85,Store,60,Bern
682,28,Male,Fashion,186,38,Store,0,Bern
683,35,Male,Travel,536,1,Store,13,Lausanne
684,19,Female,Travel,395,50,Online,72,Geneva
685,31,Male,Travel,824,53,Store,53,Lugano
686,70,Male,Travel,765,28,Store,84,Bern
687,36,Male,Fashion,751,82,Online,75,Lugano
688,31,Male,Fashion,314,12,Store,34,Zürich
689,57,Male,Grocery,708,80,Online,58,Zürich
690,27,Male,Electronics,334,76,Online,20,Bern
691,39,Male,Grocery,881,48,Online,99,Bern
692,24,Male,Electronics,189,78,Store,84,Zürich
693,20,Female,Fashion,978,88,Store,57,Geneva
694,69,Female,Grocery,836,37,Online,9,Lugano
695,20,Male,Electronics,414,3,Online,16,Geneva
696,38,Male,Travel,854,11,Online,1,Lugano
697,65,Female,Electronics,163,24,Store,18,Bern
698,33,Female,Electronics,586,41,Store,4,Geneva
699,22,Male,Grocery,146,34,Online,29,Zürich
700,56,Female,Travel,433,13,Online,85,Zürich
701,24,Male,Grocery,643,21,Store,91,Lausanne
702,18,Male,Fashion,939,7,Online,21,Bern
703,25,Male,Travel,908,90,Store,36,Zürich
704,26,Female,Travel,757,37,Store,70,Zürich
705,27,Female,Electronics,481,88,Store,0,Bern
706,45,Female,Grocery,695,81,Store,32,Lausanne
707,59,Male,Fashion,571,28,Online,73,Zürich
708,18,Female,Grocery,360,12,Store,75,Zürich
709,24,Female,Grocery,831,54,Store,75,Lausanne
710,18,Female,Travel,893,47,Online,42,Lugano
711,21,Female,Travel,964,12,Store,95,Zürich
712,38,Male,Travel,730,39,Store,31,Geneva
713,54,Male,Travel,830,40,Online,19,Bern
714,28,Male,Travel,718,29,Online,36,Bern
715,59,Male,Travel,987,92,Online,7,Geneva
716,48,Female,Travel,674,2,Store,41,Lugano
717,32,Female,Fashion,199,48,Store,92,Lausanne
718,52,Male,Travel,225,99,Online,43,Basel
719,32,Female,Electronics,417,4,Store,83,Lausanne
720,27,Male,Electronics,933,25,Online,63,Lausanne
721,62,Male,Grocery,513,71,Store,35,Bern
722,63,Male,Fashion,958,91,Online,70,Basel
723,27,Male,Travel,331,12,Online,40,Basel
724,33,Female,Grocery,394,41,Store,26,Lausanne
725,43,Female,Electronics,665,88,Store,43,Geneva
726,60,Female,Fashion,309,70,Store,18,Bern
727,63,Female,Fashion,262,26,Online,34,Basel
728,65,Female,Electronics,361,70,Store,17,Lausanne
729,42,Male,Fashion,836,75,Online,42,Basel
730,25,Male,Travel,880,85,Store,7,Bern
731,57,Female,Travel,492,9,Store,3,Lugano
732,45,Male,Fashion,972,59,Online,85,Geneva
733,70,Male,Electronics,406,9,Online,38,Bern
734,22,Female,Travel,975,59,Store,10,Lugano
735,30,Female,Travel,161,15,Online,76,Lugano
736,67,Female,Travel,144,59,Online,55,Lausanne
737,43,Male,Electronics,776,19,Online,43,Basel
738,55,Male,Grocery,334,29,Store,73,Geneva
739,56,Male,Grocery,683,46,Store,0,Lausanne
740,63,Female,Grocery,573,35,Store,57,Lugano
741,70,Male,Fashion,213,2,Store,69,Basel
742,42,Female,Electronics,128,31,Store,39,Lugano
743,31,Male,Fashion,599,46,Store,38,Bern
744,26,Female,Grocery,240,56,Online,61,Lugano
745,49,Male,Travel,575,23,Store,74,Bern
746,68,Male,Fashion,435,75,Online,8,Zürich
747,20,Female,Grocery,946,57,Online,79,Bern
748,31,Female,Fashion,806,25,Online,27,Geneva
749,69,Female,Fashion,593,35,Online,10,Basel
750,45,Female,Fashion,369,26,Online,84,Lugano
751,57,Male,Electronics,501,70,Online,68,Basel
752,53,Male,Fashion,543,87,Online,82,Basel
753,60,Female,Electronics,478,14,Online,18,Lausanne
754,29,Female,Electronics,680,28,Online,84,Bern
755,49,Female,Electronics,639,48,Online,26,Geneva
756,53,Female,Electronics,227,91,Store,25,Lugano
757,55,Female,Grocery,327,42,Store,62,Zürich
758,30,Male,Fashion,740,82,Store,76,Zürich
759,67,Male,Travel,532,27,Store,82,Zürich
760,44,Male,Fashion,731,94,Store,42,Basel
761,61,Female,Travel,828,29,Store,76,Bern
762,31,Male,Travel,635,17,Online,33,Zürich
763,43,Male,Fashion,792,100,Store,10,Basel
764,55,Male,Electronics,374,6,Online,66,Geneva
765,67,Female,Electronics,830,55,Online,28,Basel
766,29,Female,Travel,662,15,Online,38,Lausanne
767,69,Male,Fashion,248,70,Store,30,Zürich
768,43,Male,Fashion,453,22,Online,9,Bern
769,20,Male,Grocery,176,13,Store,55,Lugano
770,65,Male,Travel,405,38,Store,88,Zürich
771,46,Female,Electronics,728,33,Store,35,Lausanne
772,23,Male,Travel,854,13,Online,89,Geneva
773,64,Female,Fashion,778,52,Store,55,Basel
774,61,Female,Fashion,324,81,Store,6,Lausanne
775,55,Female,Fashion,362,78,Online,16,Lugano
776,26,Female,Travel,259,26,Online,65,Lausanne
777,66,Male,Grocery,391,29,Online,32,Lausanne
778,47,Male,Grocery,360,88,Online,99,Lausanne
779,60,Male,Electronics,649,61,Online,19,Zürich
780,67,Female,Fashion,849,14,Store,73,Zürich
781,63,Male,Electronics,332,90,Online,38,Zürich
782,65,Male,Electronics,578,80,Store,17,Lugano
783,39,Male,Electronics,348,7,Store,78,Geneva
784,42,Male,Grocery,928,16,Store,31,Bern
785,41,Female,Electronics,490,79,Online,23,Zürich
786,65,Female,Travel,567,93,Store,37,Geneva
787,68,Female,Fashion,276,37,Online,87,Lausanne
788,22,Female,Fashion,940,38,Online,88,Geneva
789,32,Female,Travel,468,80,Online,77,Zürich
790,70,Male,Electronics,261,6,Store,52,Zürich
791,46,Female,Fashion,572,4,Store,68,Geneva
792,49,Female,Electronics,187,74,Store,65,Lausanne
793,54,Male,Grocery,356,57,Online,61,Lugano
794,54,Male,Electronics,359,91,Store,68,Zürich
795,51,Female,Grocery,536,18,Online,29,Zürich
796,70,Female,Travel,991,85,Online,83,Bern
797,48,Male,Fashion,998,22,Online,82,Bern
798,70,Male,Grocery,349,15,Store,92,Lugano
799,28,Male,Electronics,467,28,Store,4,Basel
800,54,Female,Electronics,686,14,Online,17,Geneva
801,68,Female,Grocery,192,34,Store,60,Bern
802,58,Female,Electronics,318,70,Store,7,Lugano
803,65,Male,Grocery,938,4,Store,84,Geneva
804,48,Female,Electronics,179,29,Online,50,Lugano
805,32,Male,Electronics,902,30,Online,52,Lugano
806,57,Female,Fashion,820,44,Store,15,Zürich
807,63,Male,Fashion,313,21,Online,9,Zürich
808,55,Female,Electronics,342,85,Store,99,Lugano
809,19,Male,Fashion,482,27,Online,84,Lugano
810,70,Female,Electronics,817,95,Online,97,Zürich
811,32,Female,Travel,950,61,Online,12,Lausanne
812,28,Male,Grocery,911,44,Store,61,Geneva
813,31,Female,Travel,889,96,Store,50,Zürich
814,53,Male,Fashion,146,94,Store,27,Lausanne
815,50,Male,Fashion,342,3,Online,56,Basel
816,68,Male,Grocery,163,31,Store,52,Basel
817,33,Male,Grocery,838,86,Store,40,Geneva
818,53,Male,Electronics,682,26,Online,96,Basel
819,42,Male,Electronics,588,72,Online,24,Zürich
820,40,Female,Grocery,909,44,Online,44,Lugano
821,68,Male,Electronics,347,17,Store,86,Basel
822,67,Female,Fashion,108,91,Store,69,Bern
823,31,Male,Grocery,770,25,Store,97,Bern
824,18,Female,Electronics,758,99,Online,94,Basel
825,67,Male,Grocery,963,88,Store,37,Geneva
826,23,Female,Grocery,598,48,Online,60,Lugano
827,46,Female,Travel,123,78,Online,58,Lausanne
828,36,Female,Electronics,480,39,Store,2,Lausanne
829,59,Female,Grocery,773,19,Store,70,Zürich
830,38,Male,Grocery,139,14,Store,11,Bern
831,35,Female,Fashion,301,51,Store,100,Geneva
832,60,Female,Travel,710,47,Store,100,Geneva
833,18,Male,Travel,192,90,Store,45,Lugano
834,55,Female,Electronics,308,68,Online,6,Geneva
835,48,Female,Grocery,804,79,Online,79,Lausanne
836,23,Female,Fashion,723,45,Store,79,Lausanne
837,64,Female,Electronics,969,76,Store,94,Lugano
838,23,Male,Fashion,579,58,Online,6,Geneva
839,50,Male,Grocery,903,94,Store,26,Geneva
840,48,Female,Travel,987,55,Store,82,Lausanne
841,22,Male,Grocery,887,12,Store,28,Zürich
842,26,Female,Travel,107,53,Online,15,Geneva
843,20,Male,Electronics,538,9,Store,44,Zürich
844,66,Female,Travel,271,36,Store,74,Bern
845,36,Male,Grocery,103,69,Store,90,Bern
846,38,Female,Grocery,716,18,Online,65,Lugano
847,51,Female,Electronics,343,71,Store,45,Lugano
848,52,Male,Grocery,757,22,Online,42,Lausanne
849,63,Female,Fashion,621,85,Online,65,Bern
850,32,Male,Fashion,481,69,Store,21,Lugano
851,45,Male,Grocery,897,15,Online,47,Zürich
852,35,Female,Grocery,346,13,Online,6,Basel
853,39,Male,Travel,170,63,Store,62,Zürich
854,69,Male,Grocery,823,8,Online,20,Lugano
855,43,Female,Electronics,369,84,Store,75,Lugano
856,19,Male,Electronics,596,99,Online,96,Zürich
857,42,Female,Grocery,967,80,Store,88,Zürich
858,69,Male,Electronics,899,54,Online,4,Bern
859,44,Male,Electronics,920,8,Store,50,Bern
860,18,Male,Grocery,717,13,Store,50,Lugano
861,45,Male,Electronics,521,56,Online,68,Basel
862,46,Male,Electronics,595,46,Online,45,Bern
863,18,Male,Fashion,333,6,Online,55,Lugano
864,38,Female,Travel,258,77,Store,37,Geneva
865,46,Female,Grocery,795,45,Store,3,Geneva
866,68,Male,Fashion,165,86,Online,52,Lugano
867,28,Female,Grocery,929,7,Online,66,Zürich
868,33,Male,Grocery,527,7,Store,44,Lugano
869,48,Male,Grocery,469,40,Online,30,Lausanne
870,55,Male,Travel,269,100,Store,38,Zürich
871,29,Male,Electronics,509,41,Online,98,Zürich
872,47,Male,Electronics,696,17,Store,38,Geneva
873,63,Female,Electronics,908,6,Store,5,Zürich
874,41,Female,Fashion,794,84,Store,45,Basel
875,68,Female,Electronics,551,87,Store,35,Bern
876,22,Male,Fashion,377,75,Online,94,Zürich
877,34,Male,Grocery,733,54,Store,9,Zürich
878,60,Female,Grocery,462,96,Online,1,Lugano
879,61,Male,Fashion,338,55,Store,80,Bern
880,67,Male,Travel,287,2,Store,38,Lugano
881,27,Female,Electronics,118,32,Online,15,Lausanne
882,49,Male,Electronics,920,47,Online,93,Lausanne
883,67,Female,Travel,439,64,Store,55,Bern
884,55,Male,Electronics,185,35,Online,25,Geneva
885,69,Female,Electronics,272,95,Store,89,Lugano
886,32,Male,Fashion,771,16,Store,100,Geneva
887,45,Female,Electronics,906,58,Store,8,Basel
888,39,Female,Electronics,327,89,Online,29,Zürich
889,32,Male,Travel,473,56,Online,38,Geneva
890,53,Male,Grocery,962,22,Online,84,Bern
891,40,Male,Fashion,689,28,Store,28,Basel
892,51,Female,Electronics,832,44,Store,10,Zürich
893,41,Male,Fashion,952,82,Store,24,Basel
894,68,Male,Travel,564,4,Online,89,Lugano
895,56,Male,Fashion,439,90,Online,18,Geneva
896,25,Female,Fashion,865,45,Store,39,Zürich
897,61,Male,Electronics,462,60,Store,33,Geneva
898,49,Male,Grocery,937,69,Store,15,Geneva
899,50,Female,Fashion,867,50,Online,59,Lausanne
900,52,Male,Fashion,625,17,Online,90,Lugano
901,60,Male,Electronics,977,43,Online,31,Lausanne
902,50,Female,Fashion,604,62,Online,47,Bern
903,67,Male,Grocery,202,26,Store,14,Lausanne
904,22,Female,Electronics,221,15,Store,99,Lugano
905,24,Female,Grocery,100,56,Online,91,Lugano
906,34,Female,Fashion,812,45,Store,50,Geneva
907,59,Male,Electronics,378,92,Online,89,Basel
908,61,Female,Electronics,843,3,Online,22,Basel
909,37,Male,Travel,227,67,Online,56,Bern
910,63,Male,Fashion,211,6,Store,83,Lausanne
911,43,Male,Travel,787,72,Online,64,Lausanne
912,65,Female,Electronics,496,95,Store,2,Lausanne
913,69,Male,Travel,362,53,Online,57,Lugano
914,39,Female,Fashion,872,37,Online,88,Lausanne
915,46,Female,Electronics,142,55,Store,1,Lausanne
916,62,Male,Travel,244,3,Store,7,Geneva
917,27,Male,Travel,132,80,Store,74,Bern
918,49,Male,Fashion,902,30,Store,64,Geneva
919,63,Female,Fashion,368,60,Store,27,Zürich
920,68,Male,Electronics,249,57,Online,84,Lugano
921,33,Male,Travel,586,69,Online,59,Geneva
922,20,Male,Fashion,237,82,Online,33,Zürich
923,42,Female,Grocery,988,63,Online,13,Lugano
924,48,Female,Travel,237,12,Store,82,Zürich
925,57,Female,Grocery,547,31,Store,32,Zürich
926,53,Female,Grocery,188,90,Online,84,Bern
927,70,Female,Electronics,163,68,Online,77,Lausanne
928,69,Male,Fashion,128,73,Online,10,Lausanne
929,41,Female,Travel,623,89,Store,58,Basel
930,44,Female,Fashion,889,65,Store,47,Geneva
931,26,Male,Travel,881,89,Online,15,Lugano
932,50,Female,Electronics,137,47,Online,30,Basel
933,62,Male,Travel,778,32,Store,76,Basel
934,57,Male,Fashion,643,95,Store,73,Bern
935,50,Male,Electronics,303,0,Store,63,Geneva
936,43,Male,Travel,276,1,Online,24,Zürich
937,30,Male,Grocery,778,61,Online,24,Basel
938,40,Female,Grocery,310,17,Online,2,Bern
939,27,Male,Travel,390,40,Store,87,Zürich
940,70,Male,Electronics,448,62,Store,26,Lugano
941,45,Male,Fashion,801,16,Online,24,Basel
942,33,Female,Fashion,137,8,Store,0,Lugano
943,61,Male,Travel,179,7,Online,75,Basel
944,31,Female,Travel,531,67,Store,35,Bern
945,69,Male,Travel,128,31,Store,65,Bern
946,23,Male,Electronics,222,7,Online,40,Zürich
947,65,Female,Travel,929,30,Store,7,Lausanne
948,59,Male,Travel,215,44,Online,38,Lausanne
949,57,Female,Travel,698,13,Store,32,Zürich
950,23,Female,Electronics,581,18,Store,31,Bern
951,41,Male,Grocery,292,59,Store,95,Lausanne
952,55,Male,Fashion,887,47,Online,89,Basel
953,18,Female,Fashion,964,75,Store,63,Zürich
954,28,Female,Fashion,177,61,Online,82,Lausanne
955,65,Female,Grocery,970,22,Store,70,Geneva
956,41,Female,Electronics,377,53,Online,8,Lugano
957,36,Male,Grocery,838,51,Store,26,Zürich
958,35,Male,Grocery,259,54,Online,15,Geneva
959,29,Female,Travel,608,15,Store,5,Bern
960,69,Female,Fashion,282,43,Store,69,Lausanne
961,68,Female,Electronics,946,30,Store,69,Basel
962,61,Female,Fashion,412,9,Store,0,Lausanne
963,24,Female,Travel,723,82,Store,94,Geneva
964,60,Male,Fashion,470,52,Online,19,Bern
965,68,Male,Grocery,291,44,Store,76,Bern
966,70,Female,Fashion,435,91,Online,3,Geneva
967,19,Female,Electronics,272,87,Online,75,Zürich
968,54,Female,Fashion,160,48,Store,76,Bern
969,38,Female,Electronics,972,90,Store,63,Zürich
970,69,Male,Travel,780,46,Online,32,Basel
971,37,Female,Grocery,151,8,Online,69,Lausanne
972,62,Female,Fashion,971,79,Store,59,Bern
973,46,Male,Electronics,342,74,Online,0,Zürich
974,60,Female,Electronics,127,13,Store,39,Geneva
975,32,Male,Travel,753,45,Online,7,Basel
976,50,Female,Travel,181,20,Store,0,Basel
977,48,Female,Fashion,506,17,Store,100,Lugano
978,39,Female,Grocery,657,12,Store,55,Basel
979,55,Female,Fashion,610,97,Online,88,Lausanne
980,31,Female,Fashion,433,96,Store,63,Lausanne
981,36,Male,Grocery,585,49,Store,11,Zürich
982,19,Female,Electronics,963,29,Online,67,Bern
983,18,Female,Electronics,883,73,Store,19,Basel
984,22,Male,Fashion,370,74,Online,44,Basel
985,46,Female,Electronics,124,66,Store,78,Bern
986,50,Male,Fashion,550,88,Store,19,Geneva
987,55,Female,Travel,545,19,Store,92,Geneva
988,36,Male,Grocery,399,71,Online,44,Lugano
989,50,Male,Electronics,695,32,Store,13,Lugano
990,24,Male,Fashion,767,95,Store,71,Bern
991,61,Female,Fashion,184,64,Online,66,Basel
992,47,Male,Electronics,522,94,Store,62,Basel
993,20,Female,Fashion,535,30,Online,11,Geneva
994,20,Male,Electronics,577,8,Online,65,Zürich
995,51,Female,Grocery,615,33,Online,8,Basel
996,41,Female,Fashion,573,49,Store,23,Lugano
997,58,Female,Fashion,613,74,Store,8,Basel
998,21,Male,Fashion,282,54,Store,57,Basel
999,18,Female,Fashion,999,73,Online,20,Lugano
1000,66,Female,Fashion,251,24,Online,44,Lugano
1001,70,Female,Electronics,459,100,Online,96,Lausanne
1002,31,Female,Travel,778,56,Online,34,Zürich
